Close,Label
1.802065,1
1.776024,1
1.858315,1
1.852065,1
2.022896,1
2.408309,1
2.306227,1
2.389039,1
2.656223,1
2.686431,1
2.708306,1
2.706744,1
2.932783,1
2.769243,1
2.677057,1
2.677057,1
2.957783,-1
3.1125,1
3.45,1
3.971875,1
4.00625,1
4.615625,1
4.084375,1
3.7,1
3.45,-1
3.509375,-1
3.495313,-1
2.825,-1
2.65,-1
3.075,-1
2.809375,-1
2.877344,-1
3.140625,-1
3.071875,-1
2.923438,1
2.896875,-1
2.75625,-1
3.14375,-1
2.95,-1
2.896875,-1
2.728125,1
2.5,-1
2.435938,-1
2.746875,-1
2.6125,-1
2.465625,1
2.3375,-1
2.2375,-1
2.546875,-1
2.6625,-1
2.879688,1
2.773438,1
3.10625,1
3.203125,1
3.325,1
3.032813,1
3.0875,1
3.003125,1
3.0375,1
3.054688,1
3.248438,-1
3.428125,1
3.371875,1
3.332813,1
3.473438,1
3.345313,1
3.275,1
3.460938,1
3.376563,1
3.3,1
2.984375,1
3.092188,-1
3.496875,-1
3.476563,1
3.740625,1
4.117188,1
4.304688,1
4.275,1
4.6625,1
4.571875,1
4.395313,1
4.475,1
4.571875,1
4.610938,1
4.459375,1
4.2,1
4.18125,-1
4.75,-1
3.973438,1
4.3,1
4.48125,1
4.751563,-1
5.253125,1
5.179688,1
5.146875,1
4.8375,1
4.20625,-1
4.301563,-1
3.773438,-1
3.575,-1
3.6625,-1
3.434375,-1
3.409375,-1
3.671875,-1
3.709375,-1
3.573438,-1
3.4,1
3.309375,-1
3.440625,-1
3.315625,-1
3.489063,-1
3.270313,-1
3.214063,1
2.9375,-1
2.789063,-1
3.023438,-1
2.864063,-1
2.96875,-1
2.645313,-1
2.803125,-1
2.626563,-1
2.710938,-1
2.934375,-1
2.789063,-1
2.85,-1
2.898438,-1
2.645313,1
2.3,-1
2.4125,-1
2.792188,-1
2.823438,1
2.782813,1
3.0875,1
2.9375,1
2.94375,1
2.840625,1
2.754688,1
2.767188,-1
2.901563,-1
3.128125,1
3.059375,1
3.101563,1
3.171875,1
3.046875,1
3.134375,1
3.1375,1
2.934375,1
3.153125,1
3.375,-1
3.489063,1
3.440625,1
3.292188,1
3.003125,-1
3.135938,-1
2.679688,-1
2.864063,-1
2.648438,-1
2.525,-1
2.64375,-1
2.539063,-1
2.501563,-1
2.35,-1
2.371875,-1
2.210938,-1
2.43125,-1
2.239063,-1
2.1375,-1
2.275,-1
2.273438,-1
2.29375,-1
2.435938,-1
2.457813,1
2.73125,1
2.828125,1
2.653125,1
2.835938,1
2.959375,1
3.001563,1
3.321875,1
3.214063,1
3.2125,1
2.98125,1
3.109375,1
2.976563,1
3.003125,1
3.121875,1
3.146875,1
3.071875,1
3.18125,1
3.325,-1
3.165625,-1
3.3,-1
3.278125,-1
3.2625,-1
3.190625,-1
3.1375,1
3.1125,-1
3.3,-1
3.1125,-1
3.25,-1
3.128125,-1
3.29375,-1
4.0375,1
3.996875,1
3.8625,1
3.853125,1
3.921875,1
4.121875,1
4.365625,1
4.4625,1
4.41875,1
4.246875,1
3.996875,1
3.979688,-1
3.753125,-1
3.703125,-1
3.83125,-1
4.025,-1
4.0375,1
3.93125,1
4.1375,1
4.0625,1
3.796875,1
3.55,-1
3.53125,-1
3.45625,-1
3.321875,-1
3.290625,-1
3.153125,-1
3.246875,-1
3.9,-1
3.540625,-1
3.6,-1
3.65,-1
3.746875,-1
3.675,-1
3.946875,1
3.825,1
3.896875,1
3.896875,1
4.025,1
4.0875,1
4.3625,1
4.65625,1
4.521875,1
4.253125,1
4.25,-1
4.453125,-1
4.328125,-1
4.3875,-1
4.303125,-1
4.428125,-1
5.18125,-1
5.334375,1
5.125,1
4.78125,1
4.825,-1
4.74375,-1
4.703125,-1
4.85,-1
4.99375,-1
4.884375,-1
4.5,1
4.05625,-1
4.115625,-1
4.175,-1
3.953125,-1
3.80625,-1
4.46875,-1
4.096875,-1
3.4875,1
3.278125,-1
3.478125,-1
3.459375,-1
3.3375,-1
3.178125,-1
3.296875,-1
3.2125,-1
3.20625,-1
3.340625,-1
3.2375,-1
3.103125,-1
3.50625,-1
3.4625,1
3.240625,1
3.346875,1
3.084375,1
3.228125,1
3.371875,-1
3.471875,1
4.209375,1
3.928125,1
3.75,1
4.15625,1
4.0125,1
3.809375,1
3.809375,1
3.721875,-1
3.690625,-1
3.534375,-1
3.45,-1
3.2375,-1
3.178125,-1
3.521875,-1
3.421875,-1
3.45625,-1
3.2875,-1
3.44375,-1
3.29375,-1
3.128125,1
3.125,-1
3.196875,-1
3.175,-1
3.18125,-1
3.440625,-1
3.34375,1
3.265625,1
3.28125,1
3.1875,1
3.3125,-1
3.240625,-1
3.209375,-1
3.61875,1
3.534375,1
3.384375,1
3.634375,1
3.65625,1
3.50625,1
3.3125,-1
3.325,-1
3.35,-1
3.178125,-1
3.196875,-1
3.109375,-1
3.2125,-1
3.378125,-1
3.16875,-1
3.16875,-1
2.81875,1
2.4,-1
2.34375,-1
2.353125,-1
2.746875,-1
2.671875,-1
2.61875,-1
2.490625,-1
2.621875,-1
2.675,1
2.64375,1
2.759375,1
2.996875,1
2.80625,1
2.70625,1
2.753125,1
2.925,-1
2.800781,-1
2.8125,-1
2.665625,1
2.74375,1
2.6875,1
2.803125,-1
2.953125,1
3.05,1
2.76875,1
2.63125,1
2.59375,-1
2.334375,-1
2.428125,-1
2.275,-1
2.325,-1
2.5875,-1
2.415625,-1
2.509375,-1
2.89375,1
2.725,1
2.528125,1
2.590625,1
2.59375,1
2.609375,1
2.421875,1
2.45,-1
2.321875,-1
2.315625,-1
2.3,-1
2.265625,-1
2.30625,-1
2.303125,-1
2.1,-1
1.69375,-1
1.696875,-1
1.825,-1
1.89375,-1
1.85625,-1
1.815625,-1
1.85,-1
1.825,-1
1.803125,1
1.80625,1
1.753125,-1
1.65625,-1
1.753125,-1
1.75,-1
2.125,-1
2.05625,1
2.0875,1
2.04375,1
2.015625,1
2.05625,1
1.9375,1
1.88125,-1
1.803125,-1
1.56875,-1
1.5,-1
1.50625,-1
1.5125,-1
1.540625,-1
1.575,-1
1.625,-1
1.690625,1
1.646875,1
1.54375,1
1.521875,-1
1.684375,-1
1.74375,1
1.878125,1
1.93125,1
1.9125,1
1.95,1
1.875,1
1.825,-1
1.940625,-1
1.96875,-1
1.996875,1
1.95625,1
1.98125,1
2.146875,1
2.075,1
2.075,1
2.284375,1
2.29375,1
2.175,1
2.146875,1
2.11875,-1
2.134375,-1
2.121875,-1
2.24375,-1
2.18125,-1
2.140625,-1
2.0375,1
1.875,-1
2.003125,-1
2.071875,-1
2.01875,-1
1.9875,-1
1.89375,1
2,1
1.921875,1
1.79375,-1
1.753125,-1
1.8,-1
1.678125,-1
1.578125,-1
1.503125,-1
1.521875,-1
1.390625,-1
1.25625,-1
1.421875,-1
1.215625,-1
1.096875,-1
1.25625,-1
1.3875,-1
1.540625,1
1.5,1
1.478125,1
1.59375,1
1.84375,1
1.78125,1
1.64375,1
1.83125,1
1.86875,1
1.9875,1
1.878125,1
1.828125,1
1.846875,1
1.69375,-1
1.5625,-1
1.503125,-1
1.390625,-1
1.446875,-1
1.475,-1
1.390625,-1
1.371875,-1
1.290625,-1
1.2125,-1
1.259375,-1
1.446875,-1
1.4,1
1.251563,1
1.346875,1
1.234375,-1
1.23125,-1
1.328125,-1
1.26875,-1
1.18125,-1
1.06875,-1
1.171875,-1
1.265625,-1
1.29375,1
1.1875,1
1.134375,1
1.14375,-1
0.99375,-1
0.9125,-1
0.834375,-1
0.759375,-1
0.778125,-1
0.846875,-1
0.84375,-1
0.86875,-1
0.778125,-1
0.69375,-1
0.878125,-1
0.775,-1
0.728125,-1
0.746875,-1
0.81875,1
0.825,1
0.85,1
0.884375,1
0.903125,1
0.91875,1
0.975,1
0.996875,1
0.925,1
0.947656,1
1.09375,1
0.95,1
0.975,1
1.00625,1
0.946875,1
0.865625,1
0.8125,-1
0.71875,-1
0.721875,-1
0.790625,-1
0.75,-1
0.71875,-1
0.66875,-1
0.725,-1
0.6875,-1
0.721875,-1
0.725,-1
0.684375,-1
0.625,-1
0.596875,-1
0.596875,-1
0.590625,-1
0.596875,-1
0.5875,-1
0.509375,-1
0.521875,-1
0.5,-1
0.63125,-1
0.59375,1
0.6125,1
0.584375,1
0.6125,1
0.53125,1
0.55,-1
0.53125,-1
0.54375,-1
0.55,-1
0.525,-1
0.5125,-1
0.5,-1
0.509375,-1
0.509375,-1
0.547,-1
0.582,1
0.54,1
0.5,1
0.5115,-1
0.455,-1
0.4315,-1
0.42,-1
0.456,-1
0.4185,-1
0.559,-1
0.6005,1
0.666,1
0.7335,1
0.7015,1
0.737,1
0.827,1
0.7995,1
0.789,1
0.81,1
0.784,1
0.8045,1
0.7715,1
0.7635,1
0.789,1
0.8445,1
0.8555,1
0.8375,1
0.878,1
0.846,1
0.809,1
0.7505,-1
0.731,-1
0.734,-1
0.6665,-1
0.677,-1
0.7065,-1
0.739,-1
0.736,1
0.819,1
0.8125,1
0.78,1
0.8375,1
0.8545,1
0.861,1
0.783,1
0.8345,1
0.8475,1
0.8455,1
0.822,1
0.7995,-1
0.8065,-1
0.785,-1
0.743,-1
0.732,-1
0.706,-1
0.6645,-1
0.6245,-1
0.5915,-1
0.568,-1
0.6265,-1
0.654,-1
0.62,-1
0.6405,-1
0.6625,1
0.702,1
0.718,1
0.7075,1
0.7265,1
0.7065,1
0.7635,1
0.7635,1
0.7905,1
0.7805,1
0.767,1
0.824501,1
0.849,1
0.800499,1
0.817501,1
0.798,1
0.824501,1
0.849,-1
0.8015,1
0.603,-1
0.5755,-1
0.6165,-1
0.6125,-1
0.6275,-1
0.6245,-1
0.625,-1
0.6095,-1
0.6075,1
0.595,-1
0.58,-1
0.5555,-1
0.523,-1
0.4975,-1
0.506,-1
0.5265,-1
0.504,-1
0.4905,-1
0.4995,-1
0.52,-1
0.4945,-1
0.51,-1
0.4815,1
0.5115,1
0.5065,1
0.4985,1
0.4595,-1
0.4345,-1
0.447,-1
0.4295,-1
0.3825,-1
0.4075,-1
0.4255,-1
0.4315,-1
0.3745,1
0.3645,-1
0.3655,-1
0.374,-1
0.374,-1
0.373,-1
0.3545,-1
0.3175,-1
0.31,-1
0.2985,-1
0.3005,-1
0.304,-1
0.338,-1
0.352,1
0.36,1
0.356,1
0.3455,1
0.363,1
0.3925,1
0.4035,1
0.444,1
0.478,1
0.446,1
0.4235,1
0.4005,-1
0.4385,-1
0.4775,-1
0.382,1
0.3885,-1
0.378,-1
0.3525,-1
0.321,-1
0.349,-1
0.3475,-1
0.3355,-1
0.3495,-1
0.3525,-1
0.3715,-1
0.3485,-1
0.356,-1
0.3525,-1
0.3645,-1
0.4745,1
0.4525,1
0.4475,1
0.4595,1
0.43,1
0.44,1
0.454,1
0.6105,-1
0.574,1
0.5795,1
0.5575,1
0.566,1
0.5245,1
0.5965,-1
0.588,1
0.605,1
0.5855,1
0.5825,1
0.612,1
0.5955,1
0.5445,-1
0.55,-1
0.5405,-1
0.543,-1
0.5355,-1
0.5075,-1
0.5,-1
0.4915,-1
0.555,-1
0.53,-1
0.545,-1
0.541,-1
0.548,-1
0.595,1
0.6125,1
0.617,1
0.5925,1
0.5765,1
0.552,-1
0.5515,-1
0.5055,-1
0.5145,-1
0.4565,-1
0.487,-1
0.508,-1
0.63,1
0.6235,1
0.7005,1
0.722,1
0.775,1
0.711,1
0.695,1
0.7095,1
0.6865,1
0.6265,-1
0.575,-1
0.563,-1
0.562,-1
0.626,-1
0.665,1
0.645,1
0.6645,1
0.694,1
0.6705,1
0.6505,1
0.648,-1
0.663,-1
0.6535,-1
0.6865,-1
0.72,1
0.7135,1
0.705,1
0.7695,1
0.824,1
0.7985,1
0.8165,1
0.781,1
0.817501,1
0.835501,1
0.8155,1
0.787,1
0.724,-1
0.7015,-1
0.7505,-1
0.733,-1
0.725,-1
0.7585,-1
0.7765,-1
0.737,-1
0.7415,-1
0.7125,1
0.715,-1
0.74,-1
0.7125,-1
0.6835,-1
0.677,-1
0.675,-1
0.6975,-1
0.68,-1
0.674,-1
0.637,-1
0.6655,-1
0.6945,-1
0.7005,1
0.741,1
0.713,1
0.7265,1
0.7155,1
0.703,1
0.8395,-1
0.841001,1
0.8455,1
0.809,1
0.8345,1
0.824501,1
0.816001,1
0.8025,1
0.806,-1
0.8055,-1
0.866001,-1
0.8865,1
0.847,1
0.866001,1
0.9405,1
0.997,1
0.9805,1
0.958,1
0.9695,1
0.937999,1
0.9375,1
0.9725,1
0.9735,1
0.953,1
0.9455,1
0.9185,-1
0.9115,-1
0.898001,-1
0.8985,-1
0.899501,-1
0.9085,-1
0.929,-1
0.865,1
0.857,-1
0.854,-1
0.8715,-1
0.841001,-1
0.9205,-1
0.939,1
0.915,1
0.8775,1
0.8765,-1
0.875499,-1
0.767,-1
0.7925,-1
0.793,-1
0.8125,-1
0.6775,-1
0.666,-1
0.7125,-1
0.7605,-1
0.747,1
0.78,1
0.748,1
0.7775,1
0.7715,1
0.797,1
0.814499,1
0.808,1
0.7775,1
0.7645,1
0.775,1
0.7275,-1
0.705,-1
0.6245,-1
0.6465,-1
0.7165,-1
0.7385,1
0.72295,1
0.708,1
0.692,1
0.6435,-1
0.687,-1
0.68,-1
0.695,-1
0.713,1
0.723,1
0.6965,1
0.6955,1
0.731,1
0.745,1
0.775,1
0.796,1
0.769,1
0.7865,1
0.7585,1
0.7465,1
0.726,-1
0.7285,-1
0.7585,-1
0.747,-1
0.73,-1
0.7415,-1
0.7125,-1
0.7655,-1
0.825499,1
0.8565,1
0.8555,1
0.8375,1
0.8305,1
0.835501,-1
0.867501,-1
0.8865,1
0.860501,1
0.793,1
0.8025,-1
0.7965,-1
0.7865,-1
0.8575,-1
0.8505,1
0.7965,1
0.8475,1
0.8505,1
0.8375,1
0.8275,1
0.832,1
0.847,1
0.843,1
0.898001,-1
0.923001,1
0.96,1
0.947,1
0.974501,1
0.937001,1
0.952,1
0.962999,1
0.969,1
0.9875,1
0.993,1
0.965,1
0.9295,-1
0.928501,-1
0.954,-1
0.968,-1
0.99,1
0.939,1
0.936,-1
0.967,-1
0.956,-1
0.9755,-1
0.95,-1
0.991001,1
1.0205,1
1.060501,1
1.110501,1
1.121,1
1.0645,1
1.145,-1
1.169999,1
1.199501,1
1.2125,1
1.169999,1
1.204,1
1.167501,1
1.2055,1
1.187001,1
1.1695,-1
1.129,-1
1.1305,-1
1.084,-1
1.093,-1
1.1065,-1
1.115,-1
1.109,-1
1.125499,1
1.123001,1
1.105001,1
1.0845,1
1.0965,-1
1.112001,-1
1.094,-1
1.015,1
0.943,-1
0.9625,-1
0.9445,-1
0.978501,-1
1.026,-1
1.035,1
1.0775,1
1.051,1
1.0725,1
1.066001,1
1.102,1
1.137001,1
1.1135,1
1.09,1
1.07,1
1.054,-1
1.0585,-1
1.0895,-1
1.1055,1
1.089,1
1.081,1
1.104,1
1.091001,1
1.092501,1
1.108,1
1.1025,1
1.1085,1
1.1045,1
1.072,1
1.07,-1
1.039,-1
1.0565,-1
1.003,-1
1.003,-1
1.0695,-1
1.0595,1
1.068,1
1.089,1
1.089,1
1.094,1
1.082,1
1.081,1
1.1005,1
1.0905,1
1.1135,1
1.121,1
1.1345,1
1.1485,1
1.144,1
1.139,1
1.168,1
1.221,1
1.235501,1
1.3275,1
1.339,1
1.327,1
1.3725,1
1.3965,1
1.3115,1
1.345,1
1.387999,-1
1.3885,1
1.359,1
1.3015,1
1.277,-1
1.319,-1
1.3325,-1
1.311,-1
1.341001,1
1.326,1
1.253,1
1.2835,-1
1.2875,-1
1.2525,-1
1.2565,-1
1.219,-1
1.249501,-1
1.2625,-1
1.279,-1
1.2715,-1
1.256,-1
1.4485,1
1.4555,1
1.4445,1
1.4345,1
1.433,1
1.4715,1
1.498001,1
1.544,1
1.535,1
1.5225,1
1.54825,1
1.585,1
1.6475,1
1.630001,1
1.6315,1
1.6525,1
1.578,1
1.574,-1
1.5875,-1
1.65,-1
1.636,1
1.7425,1
1.743,1
1.7775,1
1.7945,1
1.77,1
1.7615,1
1.7695,1
1.776,1
1.6675,1
1.683999,-1
1.703501,-1
1.7325,-1
1.76005,-1
1.7065,-1
1.792,1
1.792,1
1.7925,1
1.775,1
1.752,1
1.779,1
1.77,1
1.7695,1
1.836,-1
1.815,1
1.816001,1
1.8625,1
1.892501,1
1.896,1
1.9525,1
2.0255,1
2.025,1
1.9125,1
1.8825,-1
1.9635,-1
1.9215,-1
1.883999,-1
1.816001,-1
1.74899,-1
1.7665,-1
1.7435,-1
2.0055,-1
2.0655,1
2.08,1
2.104,1
2.0695,1
2.033,1
2.082,1
2.0015,1
1.9825,-1
1.9335,-1
1.947,-1
1.9505,-1
1.9575,-1
1.946499,-1
1.9925,-1
2.010501,1
2.015,1
2.005001,1
2.151,1
2.178501,1
2.188,1
2.285,1
2.261,1
2.292501,1
2.2965,1
2.294,1
2.297,1
2.316001,1
2.3665,1
2.3095,1
2.3645,1
2.326,1
2.364,1
2.334,1
2.311,1
2.2595,1
2.283999,-1
2.2755,-1
2.312001,-1
2.308,1
2.3945,1
2.379,1
2.3734,1
2.522,1
2.4805,1
2.5025,1
2.428,1
2.493,1
2.4215,-1
2.456,-1
2.5045,-1
2.6445,1
2.7075,1
2.7455,1
2.785,1
2.893,1
2.903,1
2.915,1
2.9955,1
2.927,1
2.9955,1
2.9845,1
2.9795,1
2.967501,1
2.7015,1
2.716001,-1
2.72545,-1
2.741001,-1
2.8365,-1
2.8345,1
2.7915,1
2.721499,1
2.837001,1
2.843,-1
2.837001,-1
2.749501,1
2.7155,-1
2.599,-1
2.6115,-1
2.7065,-1
2.74,-1
2.6225,-1
2.518,1
2.425,-1
2.4765,-1
2.442501,-1
2.429,-1
2.5665,-1
2.6235,1
2.648,1
2.6985,1
2.7325,1
2.6965,1
2.5755,1
2.59,-1
2.578,-1
2.554,-1
2.467,-1
2.46,-1
2.54,-1
2.5495,-1
2.5205,-1
2.475,-1
2.379,-1
2.4375,-1
2.462001,-1
2.4945,-1
2.624,1
2.666001,1
2.6735,1
2.6735,1
2.6415,1
2.631,1
2.595,-1
2.6635,-1
2.6515,-1
2.595,-1
2.512001,-1
2.5795,-1
2.6475,-1
2.7455,1
2.79,1
2.808999,1
2.786,1
2.8305,1
2.81,1
2.859,1
2.8555,1
2.8515,1
2.787001,1
2.598001,-1
2.461,-1
2.52,-1
2.4135,-1
2.247,-1
2.2695,-1
2.302,-1
2.317501,-1
2.293,-1
2.2795,-1
2.357,-1
2.353,1
2.319,1
2.2765,1
2.2435,-1
2.2325,-1
2.2585,-1
2.198449,-1
2.116001,-1
2.147,-1
2.1825,-1
2.1505,-1
2.1485,-1
2.1005,-1
2.1585,-1
2.2195,-1
2.2045,1
2.175,1
2.135501,1
2.0775,-1
2.064,-1
2.122,-1
2.054,-1
2.1065,-1
2.14,-1
2.1505,1
2.14,1
2.042501,1
2.0115,-1
1.9815,-1
2.099501,-1
2.085,1
2.138,1
2.19,1
2.164,1
2.237,1
2.3045,1
2.348001,1
2.322,1
2.292501,1
2.405001,1
2.398,1
2.329,1
2.3395,-1
2.349501,-1
2.275,-1
2.3555,-1
2.26,-1
2.286,-1
2.443,-1
2.3145,-1
2.3625,-1
2.4,1
2.3485,1
2.3095,1
2.180001,-1
2.2205,-1
2.1975,-1
2.213,-1
2.157,-1
2.095,-1
2.063,-1
2.135,-1
2.151,-1
2.1805,-1
2.1525,-1
2.104,1
2.099501,-1
2.0845,-1
2.049,-1
2.0585,-1
2.0815,-1
2.181,-1
2.2345,1
2.381,1
2.425,1
2.5115,1
2.5175,1
2.47,1
2.5475,1
2.588,1
2.597,1
2.512001,1
2.497,-1
2.4625,-1
2.5055,-1
2.528501,-1
2.4885,-1
2.480001,1
2.4885,1
2.45,-1
2.5405,-1
2.551,1
2.59,1
2.6695,1
2.685501,1
2.72,1
2.628,1
2.6295,-1
2.562001,-1
2.55,-1
2.475,-1
2.416001,-1
2.4525,-1
2.480001,-1
2.475,-1
2.4335,-1
2.355001,-1
2.301,-1
2.349501,-1
2.238,-1
2.291001,-1
1.999,-1
1.939,-1
1.9555,-1
1.8985,-1
1.929,-1
1.946,-1
1.915,-1
1.8805,-1
1.856,-1
1.7805,-1
1.7745,-1
1.766001,-1
1.855,-1
1.828,-1
1.8145,-1
1.8065,-1
1.8975,1
1.9115,1
1.968,1
1.9315,1
1.9755,1
1.9725,1
1.9525,1
2.015,1
2.0095,1
1.995,1
1.9155,1
1.907,-1
1.912001,-1
1.958999,-1
1.937001,-1
1.9255,-1
1.9005,-1
1.903501,-1
1.928501,-1
2.0005,-1
2.1335,1
2.1105,1
2.128501,1
2.148,1
2.1635,1
2.16465,1
2.069,1
2.0915,-1
2.047,-1
1.996499,-1
1.971499,-1
2.042,-1
2.043,-1
2.0235,-1
2.0505,-1
2.048,-1
2.068,-1
2.0575,-1
2,1
2.0075,-1
2.011,-1
1.999,-1
1.955001,-1
1.9275,-1
1.9635,-1
1.9165,-1
1.9175,-1
1.9735,-1
1.73,1
1.6985,-1
1.6915,-1
1.7115,-1
1.7225,-1
1.7065,-1
1.755001,1
1.812001,1
1.796,1
1.8455,1
1.828,1
1.866001,1
1.87,1
1.9045,1
1.9415,1
2.023,1
2.0445,1
2.003501,1
1.995,1
2.0185,1
1.9275,1
1.9025,-1
1.9155,-1
1.9375,-1
1.9545,-1
1.947,-1
1.984,-1
1.999,1
2.0085,1
2.0045,1
1.974501,1
1.91,1
1.936,-1
1.991001,-1
1.9525,-1
1.9915,1
2.022,1
2.05,1
2.0025,1
2.0005,1
1.9475,1
1.9695,-1
1.976,-1
1.946499,-1
2.1125,-1
2.2315,1
2.241001,1
2.2485,1
2.2145,1
2.226,1
2.107,1
2.0885,-1
2.0525,-1
2.116001,-1
2.092,-1
2.082,-1
2.115,-1
2.130001,-1
2.2275,1
2.229,1
2.198001,1
2.118,1
