Close,Label
0.094308,1
0.10212,1
0.097656,1
0.09933,1
0.097098,1
0.097656,-1
0.093192,-1
0.094866,-1
0.098772,-1
0.098772,1
0.098214,1
0.093192,1
0.092076,-1
0.084821,-1
0.088728,-1
0.083147,-1
0.080357,-1
0.079799,-1
0.083705,-1
0.089286,1
0.09096,1
0.088728,1
0.090402,1
0.092076,1
0.092634,1
0.089844,1
0.086495,-1
0.087053,-1
0.089844,-1
0.09096,1
0.089844,1
0.090402,1
0.090402,1
0.08817,1
0.08817,-1
0.082589,-1
0.082589,-1
0.083705,-1
0.082589,-1
0.083705,-1
0.082031,1
0.083147,-1
0.084263,1
0.083705,1
0.082589,1
0.081473,-1
0.082031,-1
0.081473,-1
0.081473,-1
0.082031,-1
0.082031,1
0.082031,1
0.080357,1
0.074219,-1
0.073103,-1
0.073661,-1
0.072545,-1
0.072545,-1
0.06808,-1
0.067522,-1
0.066406,-1
0.063058,-1
0.06808,-1
0.074219,1
0.079799,1
0.078683,1
0.074219,1
0.073661,-1
0.072545,-1
0.074219,-1
0.075335,1
0.075335,1
0.079241,1
0.079241,1
0.079241,1
0.078683,1
0.077567,-1
0.078125,-1
0.077567,-1
0.071429,-1
0.071987,-1
0.073103,-1
0.075335,-1
0.073661,1
0.070312,1
0.069754,-1
0.068638,-1
0.068638,-1
0.070312,-1
0.06808,1
0.06529,-1
0.06529,-1
0.065848,-1
0.06808,-1
0.070312,1
0.069196,1
0.071429,1
0.072545,1
0.071429,1
0.069196,1
0.067522,-1
0.06808,-1
0.06529,-1
0.064174,-1
0.063058,-1
0.0625,-1
0.063058,-1
0.063616,-1
0.064174,1
0.064174,1
