Close,Label
20.825979,1
20.580646,1
19.789314,1
20.266646,1
20.09598,1
20.016647,1
20.36798,-1
20.167313,-1
20.373313,1
20.535313,1
20.919312,1
20.677979,1
20.575313,1
20.937979,1
21.521978,1
21.259312,1
20.734646,1
19.697314,-1
20.556646,-1
20.479313,-1
21.417312,-1
21.681312,1
21.539978,1
21.653978,1
21.058646,1
21.133979,-1
20.407313,-1
20.870646,-1
20.721979,-1
20.689979,-1
20.257313,-1
20.681313,-1
21.121979,-1
21.675978,1
22.339978,1
22.733977,1
22.691311,1
22.656644,1
23.154644,1
23.52331,1
23.976643,1
24.666642,1
23.82131,1
23.933976,1
25.063308,1
25.377308,1
25.022642,1
24.759975,1
24.653309,1
24.815975,1
25.093308,1
25.507308,-1
25.563308,1
25.165975,1
24.157976,1
24.749309,-1
24.049976,-1
24.107309,-1
23.507976,-1
21.805978,-1
20.588646,-1
20.881312,-1
21.069979,-1
21.814645,-1
21.967978,1
21.560645,1
21.851978,1
21.304645,1
21.882645,1
21.683978,1
21.994645,-1
21.893311,-1
22.834644,1
22.639977,1
22.92331,1
22.297311,1
22.337978,1
21.564645,1
21.304645,-1
21.725978,-1
23.13931,-1
23.793976,1
23.677976,1
24.347976,1
24.235309,1
23.69331,1
23.857976,1
24.253309,1
24.155309,1
24.193976,1
23.46131,-1
23.163977,-1
22.523977,-1
22.756644,-1
23.517976,-1
23.528643,1
23.20331,1
23.043977,1
23.15731,1
23.54531,1
23.726643,1
23.69331,1
23.305977,1
22.968644,-1
23.373977,-1
22.89331,-1
24.245976,-1
24.183309,1
24.415309,1
25.175975,1
25.320641,1
25.666641,1
25.006642,1
24.927308,1
24.431976,-1
23.405977,-1
22.99931,-1
23.016644,-1
22.731311,-1
22.639977,-1
22.739977,-1
22.768644,-1
23.20931,-1
23.66731,1
23.688643,1
23.791976,1
22.862644,1
23.705976,1
23.639976,1
23.711976,-1
23.704643,-1
23.37331,1
23.716643,1
23.976643,-1
23.453977,-1
23.006644,1
22.467978,-1
22.489311,-1
21.722645,-1
21.744645,-1
21.391312,-1
21.338645,-1
22.101978,-1
21.405312,-1
19.950647,1
20.40598,-1
20.185313,-1
20.403313,-1
20.292646,-1
20.199313,-1
20.199313,-1
21.026646,-1
20.579979,-1
20.753313,-1
20.833312,-1
21.003312,-1
20.582646,-1
21.187312,-1
20.839979,-1
21.036646,-1
21.120646,-1
21.169979,1
20.502646,1
20.589979,1
20.435313,-1
20.346646,-1
20.246646,-1
20.883979,-1
20.749313,1
21.008646,1
21.927311,1
22.735311,1
22.601977,1
22.525977,1
22.896644,1
22.591311,1
22.073311,1
21.931978,-1
22.110645,-1
21.679978,-1
21.152646,-1
20.775979,-1
21.023979,-1
20.756646,-1
21.368645,-1
21.149979,-1
20.974646,-1
21.105312,-1
22.427311,1
22.245978,1
22.319978,1
22.529977,1
22.414644,1
22.670644,1
23.143977,1
22.97131,1
23.334643,1
23.43731,1
23.51931,1
23.05931,1
22.509311,-1
22.856644,-1
23.301977,-1
23.054644,-1
23.620643,1
23.28331,1
22.916644,1
22.208644,-1
22.264644,-1
22.999977,-1
21.015312,1
20.694646,-1
21.048646,-1
21.577312,-1
21.487312,-1
22.270978,1
22.365978,1
22.317978,1
22.219978,1
23.077977,1
23.469977,1
23.827976,1
23.39931,1
22.870644,1
22.061978,-1
22.341311,-1
22.223311,-1
21.879978,-1
22.153311,-1
21.939978,-1
21.811312,-1
23.033977,-1
22.789311,1
21.775312,1
21.706645,-1
21.423312,-1
20.903979,-1
20.703313,-1
21.101979,-1
20.606646,-1
20.102647,-1
20.278646,-1
18.611981,-1
17.185316,-1
17.741982,-1
16.831983,-1
17.835315,-1
19.129314,1
20.381313,1
19.953313,1
19.310647,1
20.313313,1
20.06198,1
19.605314,1
20.022647,1
19.413981,-1
19.179314,-1
19.556647,-1
20.005313,-1
19.349314,-1
18.891314,1
18.897314,-1
18.712648,-1
19.031981,-1
19.60498,-1
19.593314,1
19.994647,1
20.076647,1
18.963314,1
19.60598,1
20.184646,-1
20.131313,1
20.456646,1
20.334646,1
20.070647,1
19.464647,1
18.945314,-1
19.098648,-1
18.969314,-1
18.454648,-1
18.965981,-1
18.333982,-1
18.604648,-1
18.523315,-1
18.589981,-1
18.917314,-1
19.447981,1
18.981981,1
19.454647,1
19.782647,1
19.408647,1
21.299979,1
21.072646,1
21.177312,1
22.139978,1
22.85131,1
22.98531,1
23.847976,1
23.877976,1
24.721975,1
23.50331,1
24.147976,1
23.16731,1
22.241978,-1
22.200644,-1
22.799977,-1
22.966644,-1
23.328643,-1
22.86331,-1
22.337978,1
20.723979,-1
20.610646,-1
20.593313,-1
21.233979,-1
21.497979,-1
21.263979,-1
21.113979,-1
21.257979,-1
20.673313,1
21.512645,-1
21.589978,1
21.348645,1
20.905312,1
20.213313,1
19.828647,-1
20.582646,-1
20.443313,-1
19.81198,-1
19.344647,-1
19.87598,-1
20.05598,-1
23.302643,1
23.21131,1
22.799311,1
25.304641,1
24.689309,1
23.496643,1
23.69931,1
23.760643,1
23.175977,1
22.579311,1
22.363311,-1
20.366646,-1
20.562646,-1
21.459979,-1
21.442645,-1
21.339979,1
21.521312,1
21.284645,1
20.790646,1
20.33398,-1
20.20998,-1
20.110647,-1
19.263314,-1
18.715981,-1
18.729981,-1
17.549316,-1
19.033314,-1
18.629315,-1
19.369314,1
19.297314,1
19.67998,1
19.65598,1
18.997314,1
19.934647,1
19.888647,1
19.93998,1
19.978647,1
20.06598,1
20.638646,-1
20.501313,1
17.651316,1
20.713313,-1
20.06798,-1
19.653314,-1
18.788648,1
17.463316,-1
16.703983,-1
17.519982,-1
17.125316,-1
16.815317,-1
17.251983,-1
17.305983,-1
18.439315,-1
18.118649,1
17.593982,1
17.333316,1
17.396649,1
19.609314,-1
19.233314,1
20.990646,1
22.059978,1
22.323311,1
21.993311,1
22.487978,1
22.951977,1
23.093977,1
22.759977,1
22.737311,1
23.210643,1
23.426643,1
23.36731,1
22.085311,1
22.581977,-1
22.93331,-1
23.22931,-1
23.620643,1
23.564643,1
23.165977,1
22.545977,1
21.721978,-1
23.066644,-1
22.927977,-1
23.19131,-1
22.744644,-1
23.36531,1
23.899309,1
23.979976,1
24.203976,1
23.864309,1
24.343309,1
24.450642,1
24.439976,1
25.119308,1
24.380642,1
23.227977,1
22.468644,-1
22.197978,-1
21.025312,-1
21.317979,-1
19.692647,-1
21.739312,-1
21.075312,-1
22.257978,1
22.186644,1
20.674646,1
20.02398,-1
21.179312,-1
22.330644,-1
22.356644,1
22.568644,1
22.997977,1
23.150644,1
22.293311,1
22.961977,1
23.069977,1
23.153977,1
20.150647,1
19.92798,-1
19.172647,-1
19.433981,-1
19.802647,-1
19.758647,-1
19.830647,1
20.584646,1
20.46798,1
20.813979,1
20.859312,1
21.423312,1
21.147979,1
20.500646,1
20.386646,-1
20.855979,-1
20.787313,-1
20.544646,-1
20.251313,-1
20.525313,-1
20.37598,-1
20.170646,-1
19.415314,-1
19.647314,-1
19.91798,-1
19.857313,-1
20.982646,-1
21.325312,1
19.652647,1
19.023981,-1
18.435982,-1
18.415982,-1
18.439315,-1
18.942648,-1
19.394647,1
18.890648,1
19.263981,1
19.330647,1
18.361982,1
17.965982,-1
17.831316,-1
18.239982,-1
18.267982,-1
17.635316,-1
17.361316,-1
17.851315,-1
18.321982,-1
18.574648,1
18.657315,1
19.278647,1
19.058648,1
19.453981,1
17.851982,1
18.330648,-1
18.213315,-1
18.153982,-1
18.403982,-1
17.894649,-1
17.846649,-1
17.758649,-1
18.223982,-1
18.081982,-1
18.217315,1
17.516649,1
17.593316,-1
17.243983,-1
16.50865,-1
15.675984,-1
16.097984,-1
15.912651,-1
15.600651,-1
16.273317,-1
17.001983,1
17.02265,1
16.47065,1
16.32265,1
16.131984,-1
15.967984,-1
15.133985,-1
15.487318,-1
15.463318,-1
15.221985,-1
14.068653,-1
13.690653,-1
13.671986,-1
12.848654,-1
13.032654,-1
12.708654,-1
12.579987,-1
12.657321,-1
12.547987,-1
12.343988,-1
11.931321,-1
12.906654,-1
13.105987,1
13.729986,1
13.63332,1
14.191986,1
14.473319,1
13.950653,1
14.260652,1
14.327986,1
15.001985,1
14.982652,1
15.095318,1
14.641319,1
14.790652,1
14.909318,1
14.650652,1
14.617985,1
14.855985,1
14.897318,1
15.144652,1
14.969985,1
15.659984,1
15.539984,1
15.355985,1
15.337318,1
15.927984,-1
15.906651,1
16.33865,1
16.899983,1
16.825317,1
16.99065,1
16.90265,1
17.211983,1
17.045316,1
17.344649,1
17.658649,1
15.254651,1
15.202651,-1
15.717984,-1
16.150651,-1
16.107317,1
15.589984,1
15.622651,1
15.221318,1
15.383318,1
15.561318,-1
15.886651,1
15.667318,1
15.267318,1
15.666651,1
14.641319,-1
14.375986,-1
14.662652,-1
15.121985,-1
15.057318,1
14.721985,1
14.809985,1
14.093319,1
14.333319,-1
14.271986,-1
14.372652,-1
14.780652,-1
15.040652,1
15.000652,1
14.711985,1
15.305318,1
15.163318,1
15.452651,-1
15.702651,1
16.473317,1
16.391317,1
16.34665,1
16.187317,1
16.319317,1
16.23265,1
16.439984,1
16.041317,1
16.081984,-1
14.880652,-1
15.246651,-1
16.17065,-1
16.141984,1
16.057984,1
16.31265,1
16.20865,1
15.535318,1
15.428651,-1
15.847984,-1
16.003317,-1
16.301984,1
16.315984,1
16.525983,1
17.13065,1
17.192649,1
17.316649,1
17.464649,1
17.129983,1
16.899983,-1
17.03865,-1
16.97865,-1
19.978647,-1
21.875311,1
21.847311,1
21.081312,1
21.000646,1
20.994646,1
20.887312,1
21.164646,1
21.147979,1
21.771978,-1
22.369311,1
22.475978,1
23.005977,1
23.328643,1
23.073977,1
23.289977,1
23.477977,1
23.332643,1
23.967976,1
23.48131,1
23.65531,1
22.202644,1
22.422644,-1
21.927978,-1
22.085978,-1
21.995978,-1
22.324644,-1
22.413311,1
22.201978,1
22.024645,1
22.392644,1
22.635311,-1
23.255977,1
23.51331,1
23.978643,1
23.892643,1
25.433308,1
25.265975,1
26.209974,1
26.935973,1
27.039306,1
27.947972,1
28.349972,1
28.729305,1
28.691971,1
27.646639,1
27.888639,-1
28.683971,-1
29.53397,1
30.102637,1
31.270635,1
32.809301,1
32.089301,1
31.876635,1
34.990632,1
35.861297,1
34.566632,1
34.232632,1
34.033299,1
36.479964,-1
37.970629,1
38.146629,1
37.654629,1
37.201296,1
37.793296,1
38.732628,1
42.720624,1
43.37129,1
51.999948,1
59.137274,1
48.979951,1
49.930617,1
49.871283,1
51.418615,1
51.625282,1
51.152616,1
53.599946,1
53.33528,1
57.226609,1
61.161272,1
59.960607,1
60.066607,1
55.585944,1
53.32728,-1
51.919948,-1
45.266621,-1
44.532622,-1
49.574617,-1
49.700617,-1
49.966617,1
48.302618,1
46.89862,1
40.533293,-1
43.021957,-1
42.281958,-1
37.369963,-1
36.441297,-1
29.671304,-1
28.679971,-1
24.081309,-1
28.509305,-1
28.501971,-1
28.952638,-1
33.666633,-1
35.949964,1
35.210631,1
34.290632,1
33.4753,1
34.933298,1
32.103968,-1
30.29797,-1
32.000635,-1
34.415966,-1
36.363297,1
36.589297,1
38.199962,1
43.396623,1
47.325953,1
48.655285,1
49.680617,1
50.259283,1
49.757284,1
45.781288,1
48.807285,1
47.041953,1
48.343285,1
53.249947,-1
51.274615,1
53.36728,1
52.125281,1
46.75462,1
50.745949,1
51.213949,1
52.171948,-1
52.002615,-1
54.627945,1
54.085946,1
53.960613,1
52.730614,1
53.55528,1
53.277947,1
54.241946,-1
53.867279,-1
54.370612,-1
55.173278,1
54.458612,1
54.591279,1
54.681945,1
53.720613,1
55.666611,1
59.873273,1
58.770608,1
58.863941,1
57.625276,1
59.043941,1
63.327937,-1
62.711271,1
68.336598,1
64.855935,1
62.351938,1
66.059934,1
65.475268,1
66.119267,1
66.9306,1
66.7266,1
66.287934,1
66.785267,1
64.056603,-1
65.731934,-1
63.982603,-1
67.289933,-1
71.987261,1
74.641925,1
80.577253,1
91.438575,1
92.657241,1
91.058576,1
92.951907,1
102.976564,1
99.8039,1
101.119899,1
103.06723,1
100.042567,1
100.0559,1
109.533224,1
104.557229,1
106.155227,1
100.871232,1
94.466572,-1
102.639897,-1
98.432568,-1
99.940567,-1
99.165901,-1
95.383905,-1
98.999901,-1
99.133234,-1
99.001234,-1
99.305234,-1
96.847236,-1
94.571239,-1
91.625908,-1
103.650563,-1
108.066559,1
110.047223,1
122.375878,1
125.805874,1
125.235208,1
133.4552,1
136.665197,1
134.279866,1
134.889198,1
143.544523,1
149.249851,1
147.559852,1
166.106501,1
158.349842,1
149.123184,1
135.666531,-1
139.439861,-1
110.06989,-1
122.093211,-1
123.779876,-1
124.239876,-1
139.873193,-1
149.91985,1
147.253186,1
141.143192,1
147.383186,1
149.796517,1
141.409859,1
126.78654,1
129.263204,-1
135.779864,-1
140.39986,-1
139.68986,1
143.00319,1
149.386517,1
138.363195,1
141.893191,1
137.993195,-1
141.766525,-1
141.973191,-1
144.666522,-1
147.433186,1
148.883184,1
153.766513,1
149.626517,1
146.55652,1
143.609856,-1
140.646526,-1
140.879859,-1
141.929858,-1
140.20986,-1
140.093193,-1
141.559858,-1
135.339865,-1
136.943196,-1
129.346537,-1
133.5032,-1
141.299859,-1
140.326526,1
146.029854,1
143.316523,1
140.41986,1
136.78653,-1
139.043194,-1
137.253196,-1
136.166531,-1
136.029864,-1
147.203186,-1
162.213171,1
166.423167,1
163.20317,1
173.949826,1
185.126482,1
191.333142,1
195.253138,1
189.199811,1
194.919805,1
189.606477,1
197.793136,1
199.6798,1
213.919786,1
216.62645,1
201.493132,1
209.023124,1
203.329797,1
213.276453,1
211.083122,1
207.589792,1
218.633115,1
231.666435,1
216.619783,1
213.446453,1
215.326451,1
220.589779,1
221.229779,1
221.996445,1
231.593102,1
235.223098,1
243.256423,1
245.036422,1
251.993081,1
272.013061,1
293.339707,1
270.396396,1
283.146384,1
284.803049,1
281.666385,1
275.386391,1
281.516385,1
283.48305,1
281.663052,1
282.213051,1
293.599706,-1
294.363039,1
288.053045,1
278.476388,1
264.509735,-1
279.936387,-1
290.929709,-1
284.896382,-1
283.329717,-1
284.076383,-1
287.806379,-1
283.15305,-1
268.273065,1
270.553063,-1
272.039728,-1
265.406401,-1
266.049734,-1
262.459738,-1
260.433073,-1
238.166429,-1
232.946434,-1
247.339753,-1
227.406439,-1
225.166442,-1
239.476427,-1
228.813105,-1
217.733116,-1
207.14646,-1
199.316467,-1
187.666479,-1
224.526442,-1
222.686444,1
233.199767,1
231.243102,1
235.979764,1
225.626441,1
233.936433,1
217.719782,1
218.289782,-1
223.33311,-1
220.719779,-1
210.08979,-1
213.46312,-1
206.23646,-1
203.76313,-1
211.873121,-1
222.643111,1
220.583113,1
230.34977,1
230.539769,1
223.656443,1
227.933105,1
225.673108,1
233.993099,-1
254.106413,1
244.076423,1
246.283087,1
246.593087,1
238.209762,1
239.663094,1
248.039752,-1
239.896427,-1
243.13309,-1
246.066421,-1
234.913098,1
231.466435,-1
225.666441,-1
236.479764,-1
228.299772,-1
224.533109,-1
223.646443,-1
221.179779,-1
224.123109,-1
209.67979,-1
205.733128,-1
196.629803,-1
190.563143,-1
196.579803,-1
192.276474,-1
192.623141,-1
187.819812,-1
195.593138,-1
193.626473,-1
202.146465,1
201.563132,1
206.37646,1
210.283123,1
208.406458,1
207.966459,1
201.706465,1
190.946476,-1
199.683134,-1
201.709798,-1
201.196465,-1
199.593134,-1
203.37313,-1
203.296463,-1
205.896461,-1
199.786467,1
201.623132,1
205.533128,1
207.769792,-1
206.943126,1
207.903125,1
218.856448,1
226.60644,1
223.956443,1
229.573104,1
226.919773,1
226.56644,1
225.973107,1
226.299774,1
219.85978,1
214.883118,-1
217.603116,-1
218.983114,-1
228.566438,-1
222.846444,1
217.793116,1
216.86645,-1
214.739785,-1
215.406451,-1
220.166446,-1
218.429782,-1
216.419784,-1
214.459786,1
219.206447,1
214.926452,1
215.659784,1
225.783108,-1
229.066438,1
236.55643,1
236.579763,1
236.973096,1
238.209762,1
233.0331,1
237.919762,1
236.663097,1
235.939764,1
240.749759,-1
239.056428,-1
228.723105,1
221.903111,-1
229.663104,-1
224.489776,-1
226.753107,-1
235.433098,-1
236.163097,1
237.06643,1
233.719766,1
237.306429,1
243.636423,1
245.239755,1
244.696422,1
244.129756,1
244.523089,1
250.973082,1
251.289749,1
251.619748,1
245.423088,1
247.666419,1
248.163085,1
251.943081,-1
252.329748,1
253.16308,1
243.389757,1
246.459754,1
250.646416,-1
251.213082,1
258.129742,1
263.786403,1
259.186407,1
260.436406,1
258.493075,1
258.406408,1
260.509739,1
260.196406,1
260.916406,1
264.536402,1
261.829738,1
263.979736,1
268.573065,1
270.35973,1
272.773061,1
281.009719,1
290.036377,1
288.089712,1
288.599711,1
297.999702,1
303.226363,1
341.619658,1
339.476327,1
345.952987,1
359.012974,1
371.332962,1
402.86293,1
390.666276,1
404.619595,1
409.96959,1
407.362926,1
387.646279,1
341.166326,-1
355.982977,-1
354.502979,-1
344.472989,-1
337.796329,-1
351.576315,-1
363.00297,-1
365.459635,1
379.019621,1
385.622948,1
369.676297,1
371.999628,1
360.639639,1
378.996288,1
381.586285,-1
364.999635,1
361.532972,-1
338.322995,-1
336.33633,-1
350.582983,-1
356.319644,-1
334.599665,-1
339.009661,1
322.136345,-1
319.503014,-1
325.329675,-1
308.973024,-1
310.856356,-1
299.9797,-1
312.84302,-1
336.289664,-1
355.666311,1
364.646302,1
362.822971,1
362.062971,1
356.779643,1
352.259648,-1
399.926267,-1
383.196283,1
362.706304,1
354.899645,-1
342.319658,-1
352.706314,-1
354.799645,-1
368.739631,-1
343.852989,-1
349.86965,-1
343.50299,1
331.883001,-1
332.089668,-1
314.633019,-1
309.99969,-1
306.133027,-1
312.469688,-1
276.36639,-1
282.116385,-1
312.239688,-1
310.416356,1
301.886365,1
297.04637,1
307.773026,1
302.446364,1
307.333026,1
310.666356,1
301.516365,1
286.66638,-1
291.919708,-1
307.476359,-1
307.796359,1
292.116375,1
285.659714,-1
273.843059,-1
254.679745,-1
266.923066,-1
269.956397,-1
290.143043,-1
288.123045,1
293.296373,1
279.763054,1
279.429721,1
268.193065,-1
274.799725,-1
286.323047,-1
279.433054,-1
265.116402,1
255.456411,-1
267.296399,-1
280.076387,-1
290.533043,1
301.796365,1
307.053026,1
331.326335,1
333.036334,1
337.972995,1
336.879663,1
363.946303,1
366.522967,1
364.662969,1
359.199641,1
361.529638,1
381.816285,1
363.75297,1
348.586318,1
352.419648,-1
341.829658,-1
325.309675,-1
328.983004,-1
340.789659,-1
328.333005,-1
334.762999,-1
342.716324,-1
325.733008,1
336.259664,1
335.016332,1
332.673001,1
292.139708,-1
293.836373,-1
292.503041,-1
290.253043,-1
300.979699,-1
303.08303,-1
317.539682,-1
291.093042,1
288.549711,-1
262.369738,-1
266.679733,-1
244.666422,-1
242.666424,-1
256.529743,-1
241.456425,-1
253.869746,-1
236.603097,-1
236.473097,-1
221.299779,-1
224.966442,-1
209.386457,-1
219.59978,-1
235.909764,-1
253.209747,1
252.753081,1
246.789753,1
258.333075,1
234.516432,1
238.279762,-1
238.886428,-1
241.866425,-1
239.706427,-1
232.229768,-1
215.736451,-1
220.889779,-1
232.999767,-1
213.099787,1
216.759783,1
237.03643,-1
236.086431,1
235.069765,1
245.706421,1
244.919755,1
232.663101,1
228.489772,-1
224.473109,-1
227.263106,-1
233.066434,-1
231.733102,1
244.543089,1
250.763083,1
234.343099,1
233.069767,1
237.039763,1
238.313095,1
240.066427,1
240.546426,1
245.529754,-1
247.499752,1
271.706395,1
272.243061,1
268.433065,1
258.859741,1
274.819725,-1
280.899719,1
297.149703,1
297.276369,1
300.586366,1
307.396359,1
308.633025,1
288.169712,1
290.423043,-1
283.33305,-1
294.356372,-1
286.629713,-1
300.0297,-1
309.319691,1
306.563027,1
303.996363,1
302.869697,1
296.66637,1
289.913043,-1
296.453037,-1
297.09637,-1
296.07,-1
288.09,-1
284.82,-1
277.7,-1
275.61,-1
277.16,-1
270.21,-1
274.42,-1
283.7,-1
289.26,1
299.68,1
304.42,1
292.13,1
302.61,1
303.75,1
303.35,1
309.07,1
308.73,1
300.8,1
288.59,1
275.33,-1
276.01,-1
282.94,-1
287.81,-1
268.21,1
265.25,-1
242.4,-1
249.44,-1
240.81,-1
238.13,-1
223.07,-1
222.96,-1
216.5,-1
217.24,-1
221.72,-1
204.99,-1
219.35,-1
220.19,-1
222.04,-1
207.28,-1
214.44,-1
211.25,-1
222.415,-1
224.64,1
225.09,1
228.52,1
227.54,1
227.82,1
214.98,1
215.31,-1
207.47,-1
197.08,-1
191.3,-1
177.59,-1
190.72,-1
195.97,-1
190.95,-1
194.42,1
186.92,1
183.17,-1
180.19,-1
167.87,-1
169.91,-1
183.2,-1
182.86,1
182.92,1
180.83,1
194.7,1
194.7,1
194.86,1
182.45,1
179.82,-1
174.04,-1
173.44,-1
179.05,-1
167.82,-1
160.95,-1
156.8,-1
157.67,-1
150.23,-1
149.87,-1
137.8,-1
137.57,-1
125.35,-1
123.15,-1
109.1,-1
112.71,-1
121.82,-1
123.18,1
108.1,1
113.64,-1
110.34,-1
113.06,-1
119.77,-1
118.85,1
123.22,1
123.56,1
122.4,1
131.49,1
128.78,1
127.17,1
133.42,1
143.75,1
143.89,1
144.43,1
160.27,1
177.9,1
166.66,1
173.22,1
181.41,1
188.27,1
189.98,1
194.76,1
196.81,1
201.29,1
207.32,1
196.89,1
194.64,1
209.25,-1
